timestamp_utc,ME,NH,VT,CT,RI,SEMA,WCMA,NEMA_BOST
2026-07-18 14:00:00,1173.47375,1204.9380833333332,477.65599999999995,3470.7374999999997,811.9605833333334,1349.7079999999999,1343.6063333333334,2911.9585
2026-07-18 15:00:00,1142.80875,1283.346,538.8405,3586.4075833333336,995.1269166666666,1612.6194166666667,1623.5202499999998,3160.436916666667
2026-07-18 16:00:00,1143.27175,1398.9283333333333,565.4074999999999,3865.423666666667,949.6290833333334,1792.5330000000001,1896.8781666666666,3383.6126666666664
2026-07-18 17:00:00,1279.10075,1411.3061666666665,576.7519166666667,3851.44775,1096.6973333333333,1923.9544166666667,1972.8715,3404.4519999999998
2026-07-18 18:00:00,1328.7516666666668,1416.5530833333332,573.2390833333333,3722.2805000000003,1086.6493333333333,1947.991,1966.7600833333333,3372.62725
2026-07-18 19:00:00,1375.2146666666667,1397.6440833333334,582.7280833333333,3464.4495,1089.84125,1961.1077500000001,1861.1730833333334,3282.732666666667
2026-07-18 20:00:00,1445.433,1396.9953333333333,613.899,3559.25275,1033.0563333333332,1901.3525833333333,1826.8147500000002,3179.626583333333
2026-07-18 21:00:00,1487.0221666666666,1422.6890833333334,626.4603333333333,3759.7435,1027.9329166666666,1901.4915,1940.0473333333332,3167.7191666666663
2026-07-18 22:00:00,1506.9276666666665,1415.1286666666667,641.9311666666666,3769.35,1057.7714166666667,1903.0251666666666,1960.503,3154.623833333333
2026-07-18 23:00:00,1497.02625,1397.8244166666666,657.8001666666667,3735.5178333333333,1035.6059166666666,1922.1033333333332,1928.0024166666665,3155.7810000000004
2026-07-19 00:00:00,1473.227,1382.2314999999999,645.3605,3707.6848333333332,1030.8510833333332,1911.2239166666666,1928.73325,3131.3856666666666
2026-07-19 01:00:00,1417.8898333333334,1341.3256666666666,628.1371666666666,3616.5855833333335,1016.3235833333333,1867.8615833333333,1889.5713333333333,3074.1528333333335
2026-07-19 02:00:00,1346.8213333333333,1263.7191666666668,614.874,3443.0969999999998,986.97075,1806.1539999999998,1809.3543333333334,2998.7520833333333
2026-07-19 03:00:00,1268.26075,1179.2494166666668,573.9230833333334,3219.683333333333,945.1063333333333,1703.3303333333333,1732.9103333333333,2905.802
2026-07-19 04:00:00,1227.4689166666667,1115.2664166666666,549.1345833333334,3033.3948333333333,891.6998333333335,1605.0016666666668,1652.25875,2805.3016666666667
2026-07-19 05:00:00,1201.48525,1069.8565,526.5665,2893.93525,851.7171666666667,1519.29425,1584.61925,2707.579583333333
2026-07-19 06:00:00,1188.1522499999999,1040.4646666666667,505.3543333333334,2794.06625,817.0723333333334,1460.5099166666666,1532.1730833333334,2616.7899166666666
2026-07-19 07:00:00,1174.2744166666666,1023.1144166666667,494.36308333333335,2716.9961666666663,799.3965833333333,1428.7693333333334,1508.05825,2579.7054166666667
2026-07-19 08:00:00,1172.96775,1015.82225,490.85999999999996,2662.5375,798.8984999999999,1420.5195,1493.5828333333332,2558.7890833333336
2026-07-19 09:00:00,1164.50125,1007.3022500000001,497.34200000000004,2633.2279166666667,793.5998333333333,1420.823583333333,1471.6820833333334,2544.8974166666667
2026-07-19 10:00:00,1110.9248333333333,1012.8891666666667,496.2839166666667,2606.5754166666666,778.7379166666666,1403.2032499999998,1414.1851666666669,2519.64475
2026-07-19 11:00:00,1008.0981666666667,1056.9061666666666,481.66608333333335,2616.878166666667,757.7899166666666,1365.0353333333335,1295.3733333333332,2486.338
2026-07-19 12:00:00,911.4725833333333,1106.0524166666667,470.29816666666665,2666.0185,701.0875,1270.1310833333334,1100.13875,2496.14575
2026-07-19 13:00:00,849.18925,1132.2605833333334,385.1465,2671.7346666666667,610.0348333333333,1104.0745,915.6293333333333,2495.1575
2026-07-19 14:00:00,827.0905833333333,1130.9118333333333,284.6915833333333,2657.77375,585.9214166666667,971.0154166666666,800.8639166666667,2514.1363333333334
2026-07-19 15:00:00,762.3751666666667,1126.1576666666667,240.57950000000002,2693.8695833333336,604.5155833333333,975.7789166666666,759.7345833333334,2551.68975
2026-07-19 16:00:00,709.8020833333334,1118.2711666666667,223.42416666666668,2769.5993333333336,635.03475,1011.05075,703.6279166666667,2594.9934166666667
2026-07-19 17:00:00,691.5639166666666,1123.60725,206.4995,2871.21625,654.0985833333333,1067.7758333333334,670.4097499999999,2650.9949166666665
2026-07-19 18:00:00,742.76175,1154.7000833333334,218.77841666666666,3032.7765,691.2859166666667,1177.1535000000001,767.9029166666666,2763.0685
2026-07-19 19:00:00,844.8356666666667,1213.1359166666666,264.5629166666667,3273.887666666667,755.0784166666666,1355.54325,934.4358333333333,2897.745666666667
2026-07-19 20:00:00,990.4966666666666,1300.04825,339.54325,3547.7325,882.9742499999999,1606.3451666666667,1187.6299166666665,3063.858
2026-07-19 21:00:00,1231.1126666666667,1391.4323333333332,446.34774999999996,3818.010583333333,1026.1046666666666,1884.5900833333333,1538.2443333333333,3204.7406666666666
2026-07-19 22:00:00,1441.3203333333333,1444.1173333333334,555.7375000000001,3988.3779166666664,1127.5381666666667,2105.27225,1850.6779166666665,3295.76625
2026-07-19 23:00:00,1522.6098333333332,1430.62425,625.6465,3946.7009166666667,1152.3375833333332,2141.8206666666665,1978.5519166666666,3283.3235
